Country,Year,Quarter,Month,WeekCode,Week,I7498_6,I7498_7,I7498_8,I7498_9,I7498_10,I7498_11,I7498_12,I7498_13,I7498_14,I7498_15,I7498_16,I7498_17
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","September, 2014",201437.0,"Week 37, 2014",1352495.9513,7458.3936,356313.4416,1716267.7865,565706.0032,565242.5355,53423.3955,47262.5955,6160.8,1900473.0197,18265.0,821599.6318
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","September, 2014",201438.0,"Week 38, 2014",1344004.5564,7102.8414,357603.7183,1708711.1161,522726.8799,522207.2679,86031.4355,77493.3455,8538.09,1901884.4422,18417.0,820348.6414
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","September, 2014",201439.0,"Week 39, 2014",1334491.371,7398.1559,359348.5344,1701238.0613,539153.8407,538444.973,65450.8755,55036.0455,10414.83,1912965.2617,18417.0,834748.9165
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201440.0,"Week 40, 2014",1339719.4117,8317.0821,368301.6096,1716338.1034,605234.2052,604933.6006,11082.4956,1286.4756,9796.02,1903070.4204,18417.0,821465.9879
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201441.0,"Week 41, 2014",1361605.5738,7356.6912,353985.1038,1722947.3688,578053.4665,575967.8503,41546.5493,33345.5293,8201.02,1895956.2801,18417.0,811025.927
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201442.0,"Week 42, 2014",1364641.1088,7369.7963,355501.6874,1727512.5925,559263.6843,557775.3584,67683.27,59968.25,7715.02,1913292.5876,18417.0,831143.9494
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201443.0,"Week 43, 2014",1383670.4023,7203.9755,392514.3178,1783388.6956,565767.762,565144.472,115682.27,106963.25,8719.02,1906670.1773,18417.0,823148.5137
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201444.0,"Week 44, 2014",1367176.055,8065.9482,361793.0898,1737035.093,565986.3013,565285.8913,53514.52,45835.5,7679.02,1921480.485,18612.0,822558.213
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","November, 2014",201445.0,"Week 45, 2014",1379006.9518,8329.1575,359085.5072,1746421.6165,599106.4267,597409.551,29208.02,25069.0,4139.02,1919924.0439,18612.0,820428.8741
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","November, 2014",201446.0,"Week 46, 2014",1383006.0546,8010.9809,358387.8674,1749404.9029,583620.1496,581928.7037,50250.77,45274.75,4976.02,1925797.2828,18612.0,828875.2995
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","November, 2014",201447.0,"Week 47, 2014",1375975.2071,8659.0866,360602.1619,1745236.4556,567537.1159,565714.0085,62307.77,57291.75,5016.02,1926960.0564,18612.0,830180.4867
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","November, 2014",201448.0,"Week 48, 2014",1369482.0993,8727.4817,371493.2618,1749702.8428,556815.4954,555759.2832,66768.66,62554.5,4214.16,1938993.6886,18740.0,831615.0012
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","December, 2014",201449.0,"Week 49, 2014",1384121.2042,8153.1594,371859.6942,1764134.0578,584280.2519,580403.8027,53586.01,49668.5,3917.51,1926817.4431,18740.0,819289.6472
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","December, 2014",201450.0,"Week 50, 2014",1394385.7229,8242.4092,369162.8428,1771790.9749,565854.925,563964.1708,68811.48,64040.2,4771.28,1957532.3885,18740.0,839147.8186
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","December, 2014",201451.0,"Week 51, 2014",1392029.1736,8678.6132,366264.2514,1766972.0382,506975.5164,505611.1889,94746.22,89934.95,4811.27,1995151.9743,18740.0,848641.6725
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","December, 2014",201452.0,"Week 52, 2014",1389884.5253,8137.6071,367957.2184,1765979.3508,507269.684,506376.7749,92277.22,86530.95,5746.27,2008881.8627,18882.782,861332.1979
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","January, 2015",201501.0,"Week 01, 2015",1378046.1824,8280.268,362032.4378,1748358.8882,523285.3052,523327.7898,55656.44,49599.95,6056.49,1999035.0749,18882.782,848500.7139
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","January, 2015",201502.0,"Week 02, 2015",1399949.8951,8560.0421,363919.5715,1772429.5087,513162.5924,511335.4269,85170.44,79113.95,6056.49,1976716.8611,18882.782,821503.1668
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","January, 2015",201503.0,"Week 03, 2015",1412389.0948,8204.7892,366059.8633,1786653.7473,495816.0206,493186.3642,91592.44,85750.95,5841.49,1984750.3438,18882.782,804387.8391
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","January, 2015",201504.0,"Week 04, 2015",1410325.864,8348.8651,370956.5723,1789631.3014,459429.8506,456542.3465,113104.8,107224.45,5880.35,1973647.7066,19080.6341,775631.6899
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","January, 2015",201505.0,"Week 05, 2015",1405302.6582,8486.8804,364753.876,1778543.4146,456745.5094,456052.2411,71847.7,65889.35,5958.35,2016720.4139,19080.6341,785850.8428
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","February, 2015",201506.0,"Week 06, 2015",1421512.2885,8345.0317,385621.2426,1815478.5629,476537.2721,475311.6149,85145.76,79557.15,5588.61,2028191.3798,19080.6341,793476.4831
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","February, 2015",201507.0,"Week 07, 2015",1432730.8374,8405.3729,371205.1475,1812341.3579,434281.9879,431905.1795,113290.76,107287.15,6003.61,2053717.8681,19080.6341,808029.8922
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","February, 2015",201508.0,"Week 08, 2015",1433304.0494,8042.96,365687.9046,1807034.914,463259.225,461882.9824,75094.01,69039.4,6054.61,2063550.2519,19256.1419,814124.7148
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","February, 2015",201509.0,"Week 09, 2015",1425668.0617,8576.695,382057.8275,1816302.5842,436892.241,436373.2866,78126.01,72177.4,5948.61,2074384.8454,19256.1419,792356.6541
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","March, 2015",201510.0,"Week 10, 2015",1442540.5494,9106.0574,389482.9871,1841129.5939,482653.2636,481068.0905,42206.61,36923.7,5282.91,2084852.0536,19256.1419,787838.4752
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","March, 2015",201511.0,"Week 11, 2015",1452753.1684,8717.547,383071.8592,1844542.5746,424712.4167,424457.7822,101549.36,95699.7,5849.66,2086010.1743,19256.1419,786985.5183
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","March, 2015",201512.0,"Week 12, 2015",1448334.7646,8964.7679,395900.4719,1853200.0044,364001.7742,362976.7593,157785.11,152320.45,5464.66,2109218.1522,19428.3255,797233.3575
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","March, 2015",201513.0,"Week 13, 2015",1445922.9062,9620.661,380952.679,1836496.2462,382094.9454,378475.3204,113844.98,101817.45,12027.53,2124421.6907,19428.3255,803293.6954
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","March, 2015",201514.0,"Week 14, 2015",1448312.2207,14589.9918,465560.8906,1928463.1031,364523.1165,361038.0383,202504.43,187657.7,14846.73,2127279.4967,19429.3255,785273.2657
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","April, 2015",201514.0,"Week 14, 2015",1448782.1369,14804.0072,394020.8104,1857606.9545,403801.5893,403817.8015,101236.43,86389.7,14846.73,2135623.5422,19429.3255,802483.9325
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","April, 2015",201515.0,"Week 15, 2015",1476112.8003,9557.4972,375072.4082,1860742.7057,446817.1321,444507.4608,63607.08,56860.7,6746.38,2113154.0339,19429.3255,782264.8658
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","April, 2015",201516.0,"Week 16, 2015",1494151.5041,9223.0695,383142.2792,1886516.8527,454922.8215,454490.2922,82277.33,75901.95,6375.38,2129681.4057,19548.7743,799913.4787
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","April, 2015",201517.0,"Week 17, 2015",1492299.8052,9781.6994,396584.5017,1898666.0062,436263.0555,434572.7845,111601.33,105087.95,6513.38,2169857.9353,19548.7743,838605.0888
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201518.0,"Week 18, 2015",1493823.5444,12028.3567,422673.2417,1928525.1427,429826.5143,429517.437,114132.5872,108074.3072,6058.28,2225398.9279,19548.7743,860381.6609
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201519.0,"Week 19, 2015",1515910.4131,10902.8787,377403.0996,1904216.3913,416444.8394,415563.8317,104614.0872,99268.3072,5345.78,2241466.9656,19548.7743,877858.2751
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201520.0,"Week 20, 2015",1524831.33,9784.9638,383682.0866,1918298.3803,419656.9183,418331.651,120390.58,114192.3,6198.28,2238022.0975,19548.7743,879319.9897
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201521.0,"Week 21, 2015",1520029.4723,9851.2571,384654.7514,1914535.4807,411824.2641,411187.9614,118925.0,112754.3,6170.7,2223249.3727,19548.7743,859011.9303
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201522.0,"Week 22, 2015",1511689.9376,11283.8361,394111.3715,1917085.1452,423557.0141,423249.8114,95759.14,89334.35,6424.79,2235138.563,19796.3592,857165.931
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","June, 2015",201523.0,"Week 23, 2015",1521686.9014,9917.1653,378276.7071,1909880.7738,468066.8959,467441.4489,46170.14,41133.35,5036.79,2240931.0006,19796.3592,865083.6218
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","June, 2015",201524.0,"Week 24, 2015",1526402.8765,10393.3572,385057.2527,1921853.4864,476521.3474,475430.7642,51973.29,45515.5,6457.79,2255109.2329,19796.3592,881546.743
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","June, 2015",201525.0,"Week 25, 2015",1516273.4636,11585.5029,391359.4443,1919218.4108,461224.7292,457689.4041,65970.29,60320.5,5649.79,2255935.922,19796.3592,883708.8895
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","June, 2015",201526.0,"Week 26, 2015",1497430.4777,9047.8399,388372.203,1894850.5206,444353.8278,443521.1625,52170.29,45842.5,6327.79,2247871.0704,19995.9208,869540.5884
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","July, 2015",201527.0,"Week 27, 2015",1490373.234,10678.2234,383568.9601,1884620.4175,527552.4354,526082.9626,-50089.345,-54799.5,4710.155,2237096.3314,19995.9208,849934.9251
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","July, 2015",201528.0,"Week 28, 2015",1502092.1181,11060.5987,386435.2623,1899587.9791,500244.3269,497364.7699,-6764.345,-11142.5,4378.155,2235485.6755,19995.9208,849373.5991
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","July, 2015",201529.0,"Week 29, 2015",1502357.9208,10738.6671,385805.0,1898901.5879,492721.0,490277.0,383.0,-5129.0,5512.0,2232649.9567,19995.9208,846848.2896
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","July, 2015",201530.0,"Week 30, 2015",1487834.2794,20067.6671,392849.0,1900750.9466,485378.0,482478.0,8279.0,3664.0,4615.0,2246913.9567,20240.2794,860060.2896
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","July, 2015",201531.0,"Week 31, 2015",1475257.2794,16315.6671,389438.0,1881010.9466,500916.0,499020.0,-22834.0,-28195.0,5361.0,2249657.9567,20240.2794,866969.2896
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","August, 2015",201532.0,"Week 32, 2015",1488428.2794,15191.9267,392123.0,1895743.2061,548860.0,546916.0,-27554.0,-32596.0,5042.0,2242997.9567,20240.2794,888801.03
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","August, 2015",201533.0,"Week 33, 2015",1494426.2794,14985.9267,384326.0,1893738.2061,477339.0,475049.0,-24159.0,-29256.0,5097.0,2290385.9567,20240.2794,870067.03
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","August, 2015",201534.0,"Week 34, 2015",1486786.3986,15130.9267,392585.0,1894502.3253,471339.0,469281.0,-15793.0,-21303.0,5510.0,2318172.9567,20452.3986,899669.12
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","August, 2015",201535.0,"Week 35, 2015",1478519.3986,15279.9267,391430.0,1885229.3253,469453.0,467222.0,-13950.0,-20023.0,6073.0,2303301.9567,20452.3986,894028.03
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","September, 2015",201536.0,"Week 36, 2015",1489868.3986,15526.9267,391098.0,1896493.3253,563440.0,561161.0,-97281.0,-102106.0,4825.0,2305526.9567,20452.3986,895645.03
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","September, 2015",201537.0,"Week 37, 2015",1499122.3986,15511.9267,384451.0,1899085.3253,515105.0,513416.0,-47443.0,-53313.0,5870.0,2320498.9567,20452.3986,909528.03
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","September, 2015",201538.0,"Week 38, 2015",1499871.1007,15507.9267,403946.0,1919325.0273,420204.0,415950.0,66893.0,60346.0,6547.0,2310317.9567,20649.1007,898739.03
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","September, 2015",201539.0,"Week 39, 2015",1492257.1007,15571.9267,398098.0,1905927.0273,430496.0,427771.0,46161.0,39613.0,6548.0,2302439.9567,20649.1007,893819.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201540.0,"Week 40, 2015",1477692.1007,16232.9267,410796.0,1904721.0273,492036.0,491320.0,-10509.0,-17062.0,6553.0,2290216.9567,20649.1007,887672.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201541.0,"Week 41, 2015",1502187.1007,14580.9267,393156.0,1909924.0273,454960.0,450306.0,29258.0,23076.0,6182.0,2281113.9567,20649.1007,876057.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201542.0,"Week 42, 2015",1511137.1007,14681.9267,401990.0,1927809.0273,461820.0,459997.0,41655.0,35315.0,6340.0,2289771.9567,20649.1007,886087.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201543.0,"Week 43, 2015",1527924.1007,14637.9267,394379.0,1936941.0273,446987.0,444843.0,66621.0,60362.0,6259.0,2274417.9567,20649.1007,871734.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201544.0,"Week 44, 2015",1516068.7528,15362.9267,399921.0,1931352.6795,441406.0,438016.0,55208.0,48468.0,6740.0,2295993.9567,20917.7528,882173.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","November, 2015",201545.0,"Week 45, 2015",1541845.7528,14833.9267,400584.0,1957263.6795,487170.0,484819.0,33968.0,27274.0,6694.0,2300218.9567,20917.7528,885011.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","November, 2015",201546.0,"Week 46, 2015",1582140.7528,14917.9267,395072.0,1992130.6795,448450.0,447437.0,109242.0,102438.0,6804.0,2316109.9567,20917.7528,902589.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","November, 2015",201547.0,"Week 47, 2015",1566226.7528,14904.9267,403157.0,1984288.6795,454098.0,452750.0,97120.0,90309.0,6811.0,2313813.9567,20917.7528,901661.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","November, 2015",201548.0,"Week 48, 2015",1554717.1091,15215.9267,411516.0,1981449.0358,449805.0,449591.0,99165.0,92077.0,7088.0,2329078.9567,21142.1091,917742.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","December, 2015",201549.0,"Week 49, 2015",1559972.1091,15104.9267,401491.0,1976568.0358,499338.0,498235.0,41160.0,35704.0,5456.0,2337689.9567,21142.1091,922762.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","December, 2015",201550.0,"Week 50, 2015",1572492.1091,14791.9267,400628.0,1987912.0358,470462.0,470017.0,81177.0,74551.0,6626.0,2338762.9567,21142.1091,923632.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","December, 2015",201551.0,"Week 51, 2015",1569346.1091,14869.9267,406082.0,1990298.0358,382873.0,380868.0,169909.0,163453.0,6456.0,2318434.9567,21142.1091,902061.03
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","December, 2015",201552.0,"Week 52, 2015",1569897.909,14343.9267,433990.0,2018231.8356,393214.0,392034.0,186324.0,179868.0,6456.0,2317778.9567,21305.909,900391.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","January, 2016",201553.0,"Week 53, 2015",1554401.909,15182.9267,405640.0,1975224.8356,437940.0,437974.0,99552.0,92615.0,6937.0,2305116.9567,21305.909,888690.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","January, 2016",201601.0,"Week 01, 2016",1577755.909,14568.9267,400115.0,1992439.8356,429410.0,427772.0,125768.0,118720.0,7048.0,2310629.9567,21305.909,894674.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","January, 2016",201602.0,"Week 02, 2016",1590536.909,12449.9267,404197.0,2007183.8356,427755.0,427335.0,144689.0,137641.0,7048.0,2322300.9567,21305.909,908867.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","January, 2016",201603.0,"Week 03, 2016",1587134.1753,12659.9267,405559.0,2005353.102,408665.0,408221.0,162577.0,155613.0,6964.0,2334360.9567,21514.1753,921764.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","January, 2016",201604.0,"Week 04, 2016",1584178.1753,13348.9267,408052.0,2005579.102,414032.0,413837.0,156811.0,149847.0,6964.0,2349022.9567,21514.1753,935801.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","February, 2016",201605.0,"Week 05, 2016",1602124.1753,12649.9267,414684.0,2029458.102,485748.0,484926.0,113571.0,107098.0,6473.0,2359828.9567,21514.1753,951204.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","February, 2016",201606.0,"Week 06, 2016",1621145.1753,12491.8593,404490.0,2038127.0346,428147.0,425912.0,173242.0,165083.0,8159.0,2395275.8893,21514.1753,980052.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","February, 2016",201607.0,"Week 07, 2016",1624113.5632,27129.1623,412486.0,2063728.7255,444477.0,442034.0,188632.0,180609.0,8023.0,2386587.1923,21719.5632,977687.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","February, 2016",201608.0,"Week 08, 2016",1620980.5632,12747.1623,411319.0,2045046.7255,448773.0,447276.0,174341.0,166275.0,8066.0,2370786.1923,21719.5632,970573.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","March, 2016",201609.0,"Week 09, 2016",1635250.5632,12873.1623,415873.0,2063996.7255,524637.0,524619.0,119455.0,111607.0,7848.0,2353989.1923,21719.5632,955804.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","March, 2016",201610.0,"Week 10, 2016",1654821.5632,12723.1623,410356.0,2077900.7255,490297.0,489964.0,165752.0,157424.0,8328.0,2360622.1923,21719.5632,960490.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","March, 2016",201611.0,"Week 11, 2016",1659842.2338,13518.1623,412862.0,2086222.3961,429903.0,429037.0,224561.0,215867.0,8694.0,2362672.1923,21905.2338,952819.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","March, 2016",201612.0,"Week 12, 2016",1673149.2338,12839.1623,416931.0,2102919.3961,431992.0,430999.0,230001.0,213108.0,16893.0,2368131.1923,21905.2338,949110.03
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","March, 2016",201613.0,"Week 13, 2016",1663463.2338,15450.6648,501826.0,2180739.8987,424995.0,424562.0,304537.0,284454.0,20083.0,2383475.6948,21905.2338,954173.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201613.0,"Week 13, 2016",1663463.2338,15083.6648,502561.0,2181107.8987,425334.0,425288.0,304537.0,284454.0,20083.0,2380709.6948,21905.2338,951378.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201614.0,"Week 14, 2016",1694010.2338,14776.6648,412101.0,2120887.8987,557275.0,556301.0,108039.0,96423.0,11616.0,2386067.6948,21905.2338,952399.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201615.0,"Week 15, 2016",1717409.2338,13892.6648,416189.0,2147490.8987,627343.0,624814.0,65406.0,57071.0,8335.0,2387041.6948,21905.2338,954205.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201616.0,"Week 16, 2016",1724300.2338,13574.6648,431514.0,2169388.8987,612326.0,609973.0,99492.0,91041.0,8451.0,2398009.6948,21905.2338,962344.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201617.0,"Week 17, 2016",1720115.9102,13311.6648,424484.0,2157911.575,616850.0,615052.0,81744.0,73475.0,8269.0,2408778.6948,22136.9102,971598.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","May, 2016",201618.0,"Week 18, 2016",1737835.9102,13137.8552,419754.0,2170727.7654,635230.0,633771.0,74540.0,66086.0,8454.0,2403895.8852,22136.9102,965075.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","May, 2016",201619.0,"Week 19, 2016",1749744.9102,13196.8552,418554.0,2181495.7654,615224.0,612616.0,107622.0,99491.0,8131.0,2403141.8852,22136.9102,966629.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","May, 2016",201620.0,"Week 20, 2016",1745070.9102,13070.8552,429073.0,2187214.7654,616665.0,615654.0,114564.0,106873.0,7691.0,2422804.8852,22136.9102,988956.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","May, 2016",201621.0,"Week 21, 2016",1733455.5697,13302.8552,409720.0,2156478.4249,630133.0,629619.0,76604.0,69023.0,7581.0,2407098.8852,22375.5697,979733.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","June, 2016",201622.0,"Week 22, 2016",1736231.5697,13445.8552,417381.0,2167058.4249,698023.0,697386.0,7037.0,307.0,6730.0,2436185.8852,22375.5697,996563.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","June, 2016",201623.0,"Week 23, 2016",1748649.5697,13357.4529,412038.0,2174045.0227,694653.0,692076.0,17180.0,9490.0,7690.0,2415750.4829,22375.5697,975914.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","June, 2016",201624.0,"Week 24, 2016",1745218.5697,13286.4529,418100.0,2176605.0227,640801.0,640396.0,73209.0,65454.0,7755.0,2432244.4829,22375.5697,992025.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","June, 2016",201625.0,"Week 25, 2016",1733107.5034,13254.4529,420029.0,2166390.9564,660458.0,659441.0,45162.0,37636.0,7526.0,2438669.4829,22604.5034,1000503.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","July, 2016",201626.0,"Week 26, 2016",1730310.5034,14728.4529,433748.0,2178786.9564,697034.0,697045.0,6964.0,-43.0,7007.0,2437508.4829,22604.5034,985324.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","July, 2016",201627.0,"Week 27, 2016",1753542.50343416,13464.452936637,414745.0,2181751.9563708,706180.0,703710.0,977.0,-5353.0,6330.0,2429813.48293664,22604.50343416,977823.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","July, 2016",201628.0,"Week 28, 2016",1751439.50343416,13725.452936637,424485.0,2189649.9563708,712932.0,711715.0,797.0,-6375.0,7172.0,2426843.48293664,22604.50343416,973527.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","July, 2016",201629.0,"Week 29, 2016",1736364.47469676,13592.452936637,413072.0,2163028.9276334,699623.0,698368.0,-12270.0,-19856.0,7586.0,2424700.48293664,22792.47469676,971817.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","July, 2016",201630.0,"Week 30, 2016",1723908.47469676,14486.452936637,429101.0,2167495.9276334,703174.0,701986.0,-18387.0,-25946.0,7559.0,2440225.48293664,22792.47469676,980309.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","August, 2016",201631.0,"Week 31, 2016",1733421.47469676,13952.452936637,427320.0,2174693.9276334,756904.0,755770.0,-53869.0,-60735.0,6866.0,2433684.48293664,22792.47469676,984818.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","August, 2016",201632.0,"Week 32, 2016",1745902.47469676,13987.452936637,417503.0,2177392.9276334,645518.0,642559.0,-6367.0,-13751.0,7384.0,2434560.48293664,22792.47469676,919111.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","August, 2016",201633.0,"Week 33, 2016",1744920.31902626,13998.452936637,415484.0,2174402.7719629,693134.0,690458.0,-56399.0,-63491.0,7092.0,2446770.48293664,22971.31902626,932074.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","August, 2016",201634.0,"Week 34, 2016",1732493.31902626,14474.452936637,423455.0,2170422.7719629,668488.0,667016.0,-37104.0,-44184.0,7080.0,2447354.48293664,22971.31902626,931287.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201635.0,"Week 35, 2016",1728559.31902626,14521.452936637,443271.0,2186351.7719629,738544.0,736967.0,-93898.0,-100775.0,6877.0,2447893.48293664,22971.31902626,929159.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201636.0,"Week 36, 2016",1756070.31902626,14239.085525037,415189.0,2185498.4045513,724175.0,718828.0,-102545.0,-110158.0,7613.0,2462214.11552504,22971.31902626,921317.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201637.0,"Week 37, 2016",1760569.31902626,14401.085525037,419505.0,2194475.4045513,608461.0,606454.0,23694.0,15981.0,7713.0,2461863.11552504,22971.31902626,922514.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201638.0,"Week 38, 2016",1740107.31902626,14435.115508237,429017.0,2183559.4345345,624302.0,622324.0,-4914.0,-11590.0,6676.0,2462865.14550824,22971.31902626,921665.03
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201639.0,"Week 39, 2016",1727878.19284996,18601.115508237,439858.0,2186337.3083582,699649.0,696482.0,-78809.0,-85495.0,6686.0,2470916.14550824,23273.19284996,928692.03
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","October, 2016",201640.0,"Week 40, 2016",1756451.19284996,18173.115508237,421703.0,2196327.3083582,693442.0,687862.0,-49721.0,-56630.0,6909.0,2447208.14550824,23273.19284996,917875.03
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","October, 2016",201641.0,"Week 41, 2016",1774709.193,18070.11551,429862.0,2222641.308,654694.0,651023.0,16056.0,8628.0,7428.0,2439484.146,23273.19285,910866.03
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","October, 2016",201642.0,"Week 42, 2016",1759043.0,15220.11551,438025.0,2212288.116,608801.0,606388.0,42814.0,35530.0,7284.0,2447955.146,23273.0,910555.03
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","October, 2016",201643.0,"Week 43, 2016",1777534.71344726,15962.115508237,446322.0,2239818.8289555,647265.0,645504.0,28952.0,21585.0,7367.0,2448713.14550824,23512.71344726,908624.03
