Country,Year,Month,D6725_4,I6725_5,I6725_6,I6725_7,I6725_8,I6725_9,I6725_10,I6725_11,I6725_12,I6725_13,I6725_14,I6725_15,I6725_16,I6725_17,I6725_18,I6725_19,I6725_20,I6725_21
India,"Financial Year (Apr - Mar), 2008","January, 2009", 16-Jan-2009,2645160.0,49695.0,2595465.0,105138.0,18771.0,28026.0,2983.0,25042.0,58341.0,24552.0,33789.0,2700603.0,55033.0,25242.0,30323.0,,
India,"Financial Year (Apr - Mar), 2008","January, 2009", 2-Jan-2009,2658997.0,54618.0,2604379.0,101885.0,18051.0,28492.0,3348.0,25144.0,55342.0,24145.0,31197.0,2706264.0,44955.0,24492.0,26835.0,,
India,"Financial Year (Apr - Mar), 2008","January, 2009", 30-Jan-2009,2636338.0,45521.0,2590817.0,104229.0,17017.0,27980.0,2926.0,25055.0,59231.0,24983.0,34248.0,2695046.0,68810.0,26820.0,29814.0,,
India,"Financial Year (Apr - Mar), 2008","February, 2009", 13-Feb-2009,2646783.0,47068.0,2599715.0,103938.0,17623.0,28141.0,2768.0,25373.0,58174.0,24355.0,33819.0,2703653.0,82299.0,29568.0,29722.0,,
India,"Financial Year (Apr - Mar), 2008","February, 2009", 27-Feb-2009,2668090.0,48430.0,2619660.0,103147.0,15693.0,28438.0,3191.0,25247.0,59016.0,25526.0,33490.0,2722807.0,90109.0,29452.0,29744.0,,
India,"Financial Year (Apr - Mar), 2008","March, 2009", 13-Mar-2009,2690513.0,47902.0,2642611.0,100759.0,15171.0,28267.0,2777.0,25490.0,57321.0,23776.0,33545.0,2743370.0,83964.0,29822.0,29877.0,,
India,"Financial Year (Apr - Mar), 2008","March, 2009", 27-Mar-2009,2770012.0,46211.0,2723801.0,104121.0,19260.0,27886.0,2775.0,25111.0,56975.0,24009.0,32966.0,2827922.0,45134.0,31055.0,31236.0,,
India,"Financial Year (Apr - Mar), 2009","April, 2009", 10-Apr-2009,2771441.0,46750.0,2724691.0,103807.0,19735.0,27856.0,2753.0,25102.0,56216.0,22653.0,33564.0,2828499.0,85557.0,30775.0,28349.0,,
India,"Financial Year (Apr - Mar), 2009","April, 2009", 24-Apr-2009,2746175.0,48976.0,2697199.0,101263.0,17422.0,27774.0,2730.0,25044.0,56067.0,22430.0,33637.0,2798461.0,102067.0,28287.0,30282.0,,
India,"Financial Year (Apr - Mar), 2009","May, 2009", 08-May-2009,2752056.0,55218.0,2696839.0,97667.0,15101.0,27602.0,2735.0,24867.0,54964.0,22379.0,32584.0,2794505.0,117147.0,28380.0,30705.0,,
India,"Financial Year (Apr - Mar), 2009","May, 2009", 22-May-2009,2735750.0,57483.0,2678268.0,98923.0,16453.0,27331.0,2644.0,24687.0,55139.0,21210.0,33929.0,2777190.0,120682.0,27085.0,29675.0,,
India,"Financial Year (Apr - Mar), 2009","June, 2009", 19-Jun-2009,2770216.0,60661.0,2709554.0,98283.0,15621.0,26937.0,2554.0,24384.0,55724.0,20871.0,34853.0,2807837.0,122547.0,26056.0,28498.0,,
India,"Financial Year (Apr - Mar), 2009","June, 2009", 5-Jun-2009,2757210.0,59108.0,2698102.0,98862.0,16491.0,27108.0,2470.0,24638.0,55263.0,21010.0,34252.0,2796964.0,122297.0,27126.0,29523.0,,
India,"Financial Year (Apr - Mar), 2009","July, 2009", 17-Jul-2009,2777562.0,48148.0,2729413.0,97261.0,14800.0,27028.0,2460.0,24569.0,55432.0,20876.0,34557.0,2826674.0,129998.0,25656.0,32052.0,,
India,"Financial Year (Apr - Mar), 2009","July, 2009", 3-Jul-2009,2798747.0,57674.0,2741073.0,98735.0,15405.0,26951.0,2475.0,24476.0,56379.0,20967.0,35412.0,2839809.0,89472.0,26079.0,30669.0,,
India,"Financial Year (Apr - Mar), 2009","July, 2009", 31-Jul-2009,2807033.0,48891.0,2758142.0,97057.0,14413.0,26767.0,2354.0,24412.0,55877.0,20770.0,35107.0,2855198.0,139619.0,25120.0,31722.0,,
India,"Financial Year (Apr - Mar), 2009","August, 2009", 14-Aug-2009,2801970.0,48870.0,2753100.0,95170.0,13296.0,26870.0,2104.0,24766.0,55004.0,20532.0,34472.0,2848270.0,156910.0,27279.0,31279.0,,
India,"Financial Year (Apr - Mar), 2009","August, 2009", 28-Aug-2009,2807583.0,49111.0,2758471.0,97195.0,13147.0,27178.0,2221.0,24956.0,56871.0,20163.0,36707.0,2855667.0,151136.0,27169.0,30690.0,,
India,"Financial Year (Apr - Mar), 2009","September, 2009", 11-Sep-2009,2825957.0,47772.0,2778185.0,96129.0,12665.0,27093.0,2342.0,24751.0,56371.0,21196.0,35175.0,2874315.0,156573.0,25850.0,32221.0,,
India,"Financial Year (Apr - Mar), 2009","September, 2009", 25-Sep-2009,2873155.0,42418.0,2830737.0,97429.0,14776.0,26882.0,2243.0,24640.0,55771.0,20611.0,35161.0,2928167.0,66687.0,26148.0,34650.0,,
India,"Financial Year (Apr - Mar), 2009","October, 2009", 23-Oct-2009,2868566.0,36013.0,2832553.0,93231.0,11175.0,26264.0,2541.0,23724.0,55791.0,20818.0,34974.0,2925784.0,154222.0,26619.0,31341.0,,
India,"Financial Year (Apr - Mar), 2009","October, 2009", 9-Oct-2009,2890316.0,42721.0,2847595.0,94378.0,12062.0,30289.0,2213.0,28076.0,52027.0,20069.0,31958.0,2941973.0,128772.0,26774.0,32581.0,,
India,"Financial Year (Apr - Mar), 2009","November, 2009", 20-Nov-2009,2898770.0,41852.0,2856918.0,93312.0,10798.0,26454.0,2708.0,23746.0,56060.0,20377.0,35683.0,2950230.0,164656.0,27468.0,31703.0,,
India,"Financial Year (Apr - Mar), 2009","November, 2009", 6-Nov-2009,2891713.0,42113.0,2849600.0,92778.0,11008.0,26565.0,2656.0,23908.0,55205.0,20346.0,34859.0,2942378.0,160483.0,26148.0,31552.0,,
India,"Financial Year (Apr - Mar), 2009","December, 2009", 18-Dec-2009,2941293.0,45037.0,2896256.0,99006.0,12611.0,28048.0,2701.0,25347.0,58347.0,21863.0,36485.0,2995262.0,147279.0,28055.0,30046.0,,
India,"Financial Year (Apr - Mar), 2009","December, 2009", 4-Dec-2009,2919700.0,44564.0,2875136.0,96341.0,11071.0,27029.0,2708.0,24321.0,58241.0,21889.0,36352.0,2971478.0,169236.0,26367.0,31040.0,,
India,"Financial Year (Apr - Mar), 2009","January, 2010", 1-Jan-2010,3020808.0,46359.0,2974448.0,105620.0,18078.0,28281.0,2780.0,25502.0,59261.0,22326.0,36935.0,3080068.0,42428.0,28939.0,30081.0,,
India,"Financial Year (Apr - Mar), 2009","January, 2010", 15-Jan-2010,3008909.0,42534.0,2966375.0,98762.0,14030.0,27965.0,2699.0,25266.0,56767.0,20228.0,36539.0,3065137.0,103087.0,27418.0,29571.0,,
India,"Financial Year (Apr - Mar), 2009","January, 2010", 29-Jan-2010,3029079.0,43915.0,2985164.0,101338.0,15473.0,28399.0,3001.0,25398.0,57467.0,20238.0,37229.0,3086502.0,107391.0,28291.0,30184.0,,
India,"Financial Year (Apr - Mar), 2009","February, 2010", 12-Feb-2010,3051676.0,44527.0,3007149.0,102496.0,15623.0,28948.0,3053.0,25896.0,57924.0,18832.0,39093.0,3109645.0,120512.0,27937.0,29234.0,,
India,"Financial Year (Apr - Mar), 2009","February, 2010", 26-Feb-2010,3089323.0,47891.0,3041432.0,105692.0,16375.0,30313.0,4143.0,26170.0,59004.0,20558.0,38446.0,3147123.0,109453.0,29406.0,29943.0,,
India,"Financial Year (Apr - Mar), 2009","March, 2010", 12-Mar-2010,3124850.0,49402.0,3075448.0,111820.0,21668.0,29857.0,4093.0,25764.0,60295.0,20380.0,39915.0,3187268.0,108516.0,31316.0,31830.0,,
India,"Financial Year (Apr - Mar), 2009","March, 2010", 26-Mar-2010,3240399.0,48489.0,3191909.0,116021.0,24874.0,30115.0,4624.0,25491.0,61032.0,21031.0,40001.0,3307930.0,55502.0,31258.0,31246.0,,
India,"Financial Year (Apr - Mar), 2010","April, 2010", 23-Apr-2010,3214742.0,47979.0,3166763.0,106568.0,16650.0,33224.0,5338.0,27886.0,56693.0,19454.0,37240.0,3273331.0,106285.0,27777.0,31446.0,,
India,"Financial Year (Apr - Mar), 2010","April, 2010", 9-Apr-2010,3241225.0,48149.0,3193076.0,108715.0,19133.0,32436.0,5317.0,27119.0,57146.0,20065.0,37081.0,3301791.0,105519.0,29497.0,32100.0,,
India,"Financial Year (Apr - Mar), 2010","May, 2010", 21-May-2010,3230178.0,49403.0,3180776.0,112580.0,16446.0,34306.0,7111.0,27195.0,61828.0,19885.0,41943.0,3293355.0,110157.0,24501.0,34383.0,,
India,"Financial Year (Apr - Mar), 2010","May, 2010", 7-May-2010,3227771.0,52627.0,3175144.0,106305.0,15004.0,33276.0,7139.0,26137.0,58025.0,20866.0,37159.0,3281450.0,111956.0,24766.0,33533.0,,
India,"Financial Year (Apr - Mar), 2010","June, 2010", 18-Jun-2010,3310417.0,52970.0,3257447.0,125213.0,26687.0,33896.0,6976.0,26920.0,64630.0,20141.0,44489.0,3382660.0,35749.0,25898.0,40901.0,,
India,"Financial Year (Apr - Mar), 2010","June, 2010", 4-Jun-2010,3288074.0,52149.0,3235925.0,122489.0,26414.0,34253.0,7118.0,27135.0,61821.0,19799.0,42022.0,3358415.0,50563.0,25033.0,38630.0,,
India,"Financial Year (Apr - Mar), 2010","July, 2010", 16-Jul-2010,3363477.0,45404.0,3318072.0,128518.0,27168.0,34331.0,6973.0,27358.0,67018.0,21176.0,45842.0,3446590.0,26051.0,27399.0,32825.0,,
India,"Financial Year (Apr - Mar), 2010","July, 2010", 2-Jul-2010,3402390.0,54450.0,3347939.0,126639.0,27081.0,33646.0,6773.0,26874.0,65911.0,19887.0,46024.0,3474578.0,19106.0,26013.0,37334.0,,
India,"Financial Year (Apr - Mar), 2010","July, 2010", 30-Jul-2010,3357265.0,51427.0,3305839.0,133932.0,30735.0,34332.0,7000.0,27332.0,68866.0,21114.0,47752.0,3439771.0,35779.0,25436.0,33680.0,,
India,"Financial Year (Apr - Mar), 2010","August, 2010", 13-Aug-2010,3364511.0,46928.0,3317583.0,138986.0,34645.0,34636.0,7163.0,27474.0,69704.0,20972.0,48732.0,3456569.0,42454.0,25214.0,34559.0,,
India,"Financial Year (Apr - Mar), 2010","August, 2010", 27-Aug-2010,3351396.0,47285.0,3304111.0,143493.0,37863.0,34673.0,7195.0,27478.0,70957.0,21177.0,49780.0,3447604.0,59984.0,26068.0,39308.0,,
India,"Financial Year (Apr - Mar), 2010","September, 2010", 10-Sep-2010,3382928.0,51118.0,3331810.0,144786.0,39698.0,34633.0,7194.0,27439.0,70454.0,21054.0,49400.0,3476595.0,81767.0,26620.0,38875.0,,
India,"Financial Year (Apr - Mar), 2010","September, 2010", 24-Sep-2010,3422291.0,50232.0,3372059.0,148402.0,43818.0,34098.0,7070.0,27029.0,70486.0,20153.0,50332.0,3520461.0,33534.0,26725.0,35178.0,,
India,"Financial Year (Apr - Mar), 2010","October, 2010", 22-Oct-2010,3476133.0,47215.0,3428918.0,148629.0,40711.0,34239.0,7086.0,27153.0,73679.0,23123.0,50557.0,3577547.0,49963.0,27417.0,37798.0,,
India,"Financial Year (Apr - Mar), 2010","October, 2010", 8-Oct-2010,3468999.0,49754.0,3419245.0,148634.0,42434.0,33812.0,6839.0,26973.0,72388.0,20263.0,52125.0,3567879.0,57872.0,27350.0,31497.0,,
India,"Financial Year (Apr - Mar), 2010","November, 2010", 19-Nov-2010,3558060.0,58008.0,3500053.0,150695.0,40717.0,34879.0,7693.0,27186.0,75099.0,21909.0,53190.0,3650747.0,45530.0,27074.0,29316.0,,
India,"Financial Year (Apr - Mar), 2010","November, 2010", 5-Nov-2010,3530790.0,53749.0,3477042.0,150846.0,39327.0,35079.0,7480.0,27600.0,76440.0,22927.0,53513.0,3627888.0,28755.0,26874.0,31977.0,,
India,"Financial Year (Apr - Mar), 2010","December, 2010", 17-Dec-2010,3639866.0,62521.0,3577345.0,144201.0,32688.0,35464.0,8225.0,27239.0,76049.0,21566.0,54483.0,3721547.0,24516.0,27605.0,31300.0,,
India,"Financial Year (Apr - Mar), 2010","December, 2010", 3-Dec-2010,3594559.0,61488.0,3533072.0,146408.0,35394.0,35434.0,8089.0,27345.0,75581.0,21737.0,53844.0,3679480.0,39289.0,27027.0,31443.0,,
India,"Financial Year (Apr - Mar), 2010","December, 2010", 31-Dec-2010,3763213.0,65948.0,3697265.0,153498.0,35564.0,35509.0,8269.0,27240.0,82424.0,24052.0,58372.0,3850763.0,13483.0,29612.0,33889.0,,
India,"Financial Year (Apr - Mar), 2010","January, 2011", 14-Jan-2011,3719885.0,63953.0,3655933.0,146819.0,29451.0,36303.0,8466.0,27836.0,81065.0,23281.0,57785.0,3802752.0,70999.0,29450.0,31081.0,,
India,"Financial Year (Apr - Mar), 2010","January, 2011", 28-Jan-2011,3735233.0,61182.0,3674052.0,148018.0,29675.0,36601.0,8462.0,28139.0,81742.0,23213.0,58529.0,3822069.0,75529.0,29486.0,29812.0,,
India,"Financial Year (Apr - Mar), 2010","February, 2011", 11-Feb-2011,3784570.0,64002.0,3720568.0,154473.0,31814.0,36911.0,8426.0,28485.0,85748.0,23753.0,61994.0,3875040.0,95018.0,28805.0,29802.0,,
India,"Financial Year (Apr - Mar), 2010","February, 2011", 25-Feb-2011,3810445.0,65292.0,3745153.0,157543.0,33766.0,36997.0,8435.0,28563.0,86780.0,24063.0,62717.0,3902697.0,85717.0,29602.0,33433.0,,
India,"Financial Year (Apr - Mar), 2010","March, 2011", 11-Mar-2011,3856066.0,66073.0,3789994.0,138379.0,13442.0,37061.0,8385.0,28676.0,87876.0,24667.0,63209.0,3928372.0,105650.0,28740.0,39442.0,,
India,"Financial Year (Apr - Mar), 2010","March, 2011", 25-Mar-2011,3938659.0,64283.0,3874376.0,146942.0,12624.0,41352.0,8981.0,32371.0,92967.0,26858.0,66109.0,4021319.0,47638.0,31385.0,44403.0,,
India,"Financial Year (Apr - Mar), 2011","April, 2011", 22-Apr-2011,3919000.0,43628.0,3875372.0,136594.0,9757.0,38213.0,8300.0,29914.0,88624.0,25022.0,63602.0,4011966.0,118144.0,30411.0,38746.0,,
India,"Financial Year (Apr - Mar), 2011","April, 2011", 8-Apr-2011,3956407.0,49927.0,3906480.0,139572.0,11369.0,38091.0,8345.0,29746.0,90111.0,23786.0,66325.0,4046052.0,111279.0,32244.0,41871.0,,
India,"Financial Year (Apr - Mar), 2011","May, 2011", 20-May-2011,3952114.0,66557.0,3885557.0,137628.0,10924.0,38308.0,8128.0,30180.0,88395.0,24203.0,64192.0,4023184.0,106233.0,28695.0,39634.0,,
India,"Financial Year (Apr - Mar), 2011","May, 2011", 6-May-2011,3957384.0,59026.0,3898359.0,136279.0,10323.0,38127.0,8102.0,30025.0,87830.0,23306.0,64524.0,4034638.0,120854.0,28149.0,39277.0,,
India,"Financial Year (Apr - Mar), 2011","June, 2011", 17-Jun-2011,4001521.0,77329.0,3924192.0,141909.0,12946.0,38414.0,8408.0,30006.0,90549.0,25020.0,65529.0,4066101.0,84034.0,31034.0,44528.0,,
India,"Financial Year (Apr - Mar), 2011","June, 2011", 3-Jun-2011,3980377.0,73938.0,3906439.0,143333.0,12379.0,38206.0,8230.0,29976.0,92748.0,26838.0,65910.0,4049772.0,93334.0,29071.0,43665.0,,
India,"Financial Year (Apr - Mar), 2011","July, 2011", 1-Jul-2011,4086326.0,79607.0,4006719.0,141861.0,13311.0,38224.0,8328.0,29897.0,90326.0,24942.0,65385.0,4148581.0,53984.0,29931.0,47347.0,,
India,"Financial Year (Apr - Mar), 2011","July, 2011", 15-Jul-2011,4014556.0,76440.0,3938116.0,140938.0,13925.0,38155.0,8252.0,29904.0,88858.0,23814.0,65044.0,4079054.0,74749.0,28619.0,43549.0,,
India,"Financial Year (Apr - Mar), 2011","July, 2011", 29-Jul-2011,4005366.0,70452.0,3934914.0,144249.0,13827.0,38500.0,8214.0,30286.0,91922.0,23902.0,68020.0,4079163.0,70532.0,29873.0,46054.0,,
India,"Financial Year (Apr - Mar), 2011","August, 2011", 12-Aug-2011,4048457.0,72448.0,3976009.0,147005.0,14763.0,38806.0,8225.0,30581.0,93435.0,24912.0,68523.0,4123014.0,76597.0,31174.0,50823.0,,
India,"Financial Year (Apr - Mar), 2011","August, 2011", 26-Aug-2011,4044862.0,73581.0,3971280.0,150656.0,15977.0,38870.0,8227.0,30643.0,95810.0,25193.0,70616.0,4121937.0,69619.0,30569.0,53471.0,,
India,"Financial Year (Apr - Mar), 2011","September, 2011", 23-Sep-2011,4093155.0,68245.0,4024910.0,158786.0,18866.0,38791.0,8274.0,30516.0,101130.0,28200.0,72930.0,4183695.0,65797.0,32010.0,44543.0,,
India,"Financial Year (Apr - Mar), 2011","September, 2011", 9-Sep-2011,4074295.0,73416.0,4000879.0,157096.0,17301.0,38857.0,8282.0,30574.0,100938.0,28543.0,72394.0,4157975.0,72988.0,29516.0,50292.0,,
India,"Financial Year (Apr - Mar), 2011","October, 2011", 21-Oct-2011,4150520.0,68922.0,4081598.0,169903.0,22447.0,38751.0,8238.0,30513.0,108705.0,34729.0,73976.0,4251501.0,63936.0,34681.0,41364.0,,
India,"Financial Year (Apr - Mar), 2011","October, 2011", 7-Oct-2011,4148598.0,63315.0,4085282.0,169275.0,21244.0,38941.0,8377.0,30564.0,109089.0,35013.0,74077.0,4254557.0,61806.0,32326.0,45668.0,,
India,"Financial Year (Apr - Mar), 2011","November, 2011", 18-Nov-2011,4189044.0,78713.0,4110331.0,170648.0,21833.0,38298.0,8059.0,30238.0,110517.0,35812.0,74705.0,4280979.0,65375.0,32518.0,40474.0,,
India,"Financial Year (Apr - Mar), 2011","November, 2011", 4-Nov-2011,4180474.0,77464.0,4103011.0,170559.0,22943.0,38794.0,8288.0,30507.0,108822.0,34983.0,73839.0,4273570.0,66813.0,33847.0,42524.0,,
India,"Financial Year (Apr - Mar), 2011","December, 2011", 16-Dec-2011,4266980.0,82910.0,4184080.0,173700.0,26840.0,37210.0,7670.0,29540.0,109640.0,33090.0,76560.0,4357780.0,49300.0,36010.0,40530.0,,
India,"Financial Year (Apr - Mar), 2011","December, 2011", 2-Dec-2011,4235421.0,81844.0,4153577.0,173319.0,24978.0,37773.0,7768.0,30005.0,110568.0,35211.0,75357.0,4326896.0,55383.0,34456.0,42510.0,,
India,"Financial Year (Apr - Mar), 2011","December, 2011", 30-Dec-2011,4365640.0,84550.0,4281100.0,169620.0,21370.0,36940.0,7500.0,29440.0,111300.0,33550.0,77750.0,4450710.0,27000.0,37020.0,38540.0,,
India,"Financial Year (Apr - Mar), 2011","January, 2012", 13-Jan-2012,4354480.0,86390.0,4268080.0,173490.0,26800.0,37320.0,7420.0,29900.0,109370.0,31030.0,78340.0,4441570.0,34450.0,37060.0,34850.0,,
India,"Financial Year (Apr - Mar), 2011","January, 2012", 27-Jan-2012,4351330.0,83090.0,4268240.0,171210.0,26470.0,37200.0,7270.0,29940.0,107540.0,32370.0,75170.0,4439450.0,37930.0,39450.0,35840.0,,
India,"Financial Year (Apr - Mar), 2011","February, 2012", 10-Feb-2012,4382390.0,81580.0,4300810.0,166870.0,26090.0,37000.0,7050.0,29940.0,103790.0,32730.0,71060.0,4467680.0,39290.0,40040.0,38240.0,,
India,"Financial Year (Apr - Mar), 2011","February, 2012", 24-Feb-2012,4407520.0,83210.0,4324310.0,175280.0,30120.0,36750.0,6900.0,29860.0,108410.0,36020.0,72390.0,4499590.0,33620.0,41660.0,38540.0,,
India,"Financial Year (Apr - Mar), 2011","March, 2012", 23-Mar-2012,4611630.0,81300.0,4530330.0,171520.0,19560.0,37300.0,7200.0,30100.0,114650.0,40660.0,73990.0,4701840.0,24940.0,38010.0,35010.0,,
India,"Financial Year (Apr - Mar), 2011","March, 2012", 9-Mar-2012,4486680.0,83840.0,4402840.0,171650.0,21060.0,37070.0,7180.0,29890.0,113530.0,42880.0,70650.0,4574500.0,36390.0,38570.0,36400.0,,
India,"Financial Year (Apr - Mar), 2012","April, 2012", 20-Apr-2012,4617680.0,81640.0,4536040.0,167170.0,18240.0,31260.0,7430.0,23820.0,117670.0,41310.0,76350.0,4703210.0,36590.0,37140.0,36760.0,,
India,"Financial Year (Apr - Mar), 2012","April, 2012", 6-Apr-2012,4693570.0,79790.0,4613780.0,168810.0,15890.0,37640.0,7620.0,30020.0,115290.0,38820.0,76470.0,4782590.0,28290.0,37760.0,38760.0,,
India,"Financial Year (Apr - Mar), 2012","May, 2012", 18-May-2012,4648080.0,105210.0,4542870.0,184910.0,23360.0,38390.0,7590.0,30800.0,123160.0,42450.0,80720.0,4727780.0,46130.0,38190.0,39610.0,,
India,"Financial Year (Apr - Mar), 2012","May, 2012", 4-May-2012,4644070.0,98890.0,4545190.0,175800.0,20430.0,31450.0,7560.0,23890.0,123930.0,43560.0,80360.0,4720990.0,40740.0,37030.0,38360.0,,
India,"Financial Year (Apr - Mar), 2012","June, 2012", 1-Jun-2012,4712190.0,112050.0,4600140.0,187780.0,25690.0,38500.0,7610.0,30890.0,123590.0,42700.0,80890.0,4787920.0,46890.0,39670.0,38680.0,,
India,"Financial Year (Apr - Mar), 2012","June, 2012", 15-Jun-2012,4714660.0,105540.0,4609120.0,185340.0,25350.0,38770.0,7500.0,31270.0,121230.0,41170.0,80060.0,4794460.0,46430.0,40280.0,39290.0,,
India,"Financial Year (Apr - Mar), 2012","June, 2012", 29-Jun-2012,4760850.0,107520.0,4653330.0,180840.0,17790.0,39520.0,7520.0,32010.0,123530.0,42610.0,80920.0,4834170.0,21710.0,43770.0,40110.0,,
India,"Financial Year (Apr - Mar), 2012","July, 2012", 13-Jul-2012,4724440.0,102760.0,4621680.0,179510.0,18720.0,39650.0,7480.0,32170.0,121150.0,40090.0,81050.0,4801190.0,46860.0,40580.0,40560.0,,
India,"Financial Year (Apr - Mar), 2012","July, 2012", 27-Jul-2012,4702970.0,97790.0,4605180.0,183810.0,21550.0,39700.0,7480.0,32220.0,122570.0,39370.0,83210.0,4789000.0,48110.0,39150.0,42600.0,,
India,"Financial Year (Apr - Mar), 2012","August, 2012", 10-Aug-2012,4723460.0,99780.0,4623680.0,190890.0,26050.0,39890.0,7610.0,32280.0,124950.0,39780.0,85170.0,4814570.0,52980.0,39010.0,45330.0,,
India,"Financial Year (Apr - Mar), 2012","August, 2012", 24-Aug-2012,4721790.0,96800.0,4624990.0,192970.0,29330.0,37510.0,7660.0,29850.0,126140.0,39150.0,86980.0,4817960.0,51010.0,41710.0,44640.0,,
India,"Financial Year (Apr - Mar), 2012","September, 2012", 21-Sep-2012,4766490.0,92580.0,4673910.0,197690.0,35730.0,39460.0,7610.0,31840.0,122500.0,34070.0,88430.0,4871600.0,48470.0,36690.0,43530.0,,
India,"Financial Year (Apr - Mar), 2012","September, 2012", 7-Sep-2012,4749690.0,94700.0,4654990.0,198910.0,32880.0,39900.0,7700.0,32200.0,126140.0,38740.0,87400.0,4853900.0,77420.0,39610.0,48250.0,,
India,"Financial Year (Apr - Mar), 2012","October, 2012", 19-Oct-2012,4815940.0,95220.0,4720720.0,201780.0,37130.0,39460.0,7510.0,31950.0,125190.0,36210.0,88980.0,4922500.0,50000.0,38300.0,44720.0,,
India,"Financial Year (Apr - Mar), 2012","October, 2012", 5-Oct-2012,4809380.0,91780.0,4717600.0,198940.0,33810.0,39560.0,7550.0,32010.0,125570.0,36930.0,88640.0,4916550.0,51740.0,37900.0,42230.0,,
India,"Financial Year (Apr - Mar), 2012","November, 2012", 16-Nov-2012,4894520.0,108190.0,4786330.0,204460.0,37090.0,39240.0,7590.0,31650.0,128140.0,34660.0,93480.0,4990800.0,48380.0,36910.0,43530.0,,
India,"Financial Year (Apr - Mar), 2012","November, 2012", 2-Nov-2012,4859750.0,103940.0,4755810.0,206980.0,37490.0,39410.0,7570.0,31840.0,130070.0,36060.0,94020.0,4962790.0,50760.0,37620.0,44190.0,,
India,"Financial Year (Apr - Mar), 2012","November, 2012", 30-Nov-2012,4959060.0,107790.0,4851280.0,200180.0,32220.0,39750.0,7870.0,31870.0,128220.0,33960.0,94260.0,5051460.0,45430.0,37450.0,41280.0,,
India,"Financial Year (Apr - Mar), 2012","December, 2012", 14-Dec-2012,4962650.0,108680.0,4853960.0,199860.0,31520.0,39410.0,7900.0,31510.0,128920.0,34360.0,94570.0,5053820.0,47300.0,38580.0,39690.0,,
