Date,Open,High,Low,Close,Volume
2019-11-04,11928.900390625,12034.150390625,11850.25,11908.150390625,3410800
2019-11-11,11879.2001953125,11973.650390625,11802.650390625,11895.4501953125,2347700
2019-11-18,11915.150390625,12038.599609375,11867.599609375,11914.400390625,2819500
2019-11-25,11922.4501953125,12158.7998046875,11919.75,12056.0498046875,3744700
2019-12-02,12137.0498046875,12137.150390625,11888.849609375,11921.5,3245300
2019-12-09,11939.099609375,12098.849609375,11832.2998046875,12086.7001953125,3597300
2019-12-16,12131.349609375,12293.900390625,12046.2998046875,12271.7998046875,2890000
2019-12-23,12235.4501953125,12287.150390625,12118.849609375,12245.7998046875,1979200
2019-12-30,12274.900390625,12289.900390625,12151.7998046875,12226.650390625,1978600
2020-01-06,12170.599609375,12311.2001953125,11929.599609375,12256.7998046875,2428400
2020-01-13,12296.7001953125,12389.0498046875,12278.75,12352.349609375,2699500
2020-01-20,12430.5,12430.5,12087.900390625,12248.25,1953400
2020-01-27,12197.099609375,12216.599609375,11945.849609375,11962.099609375,2743500
2020-02-03,11627.4501953125,12160.599609375,11614.5,12098.349609375,3026800
2020-02-10,12102.349609375,12246.7001953125,11990.75,12113.4501953125,2540400
2020-02-17,12131.7998046875,12159.599609375,11908.0498046875,12080.849609375,1693100
2020-02-24,12012.5498046875,12012.5498046875,11175.0498046875,11201.75,2937900
2020-03-02,11387.349609375,11433.0,10827.400390625,10989.4501953125,5338500
2020-03-09,10742.0498046875,10751.5498046875,8555.150390625,9955.2001953125,5515500
2020-03-16,9587.7998046875,9602.2001953125,7832.5498046875,8745.4501953125,5347100
2020-03-23,7945.7001953125,9038.900390625,7511.10009765625,8660.25,3795900
2020-03-30,8385.9501953125,8678.2998046875,8055.7998046875,8083.7998046875,2509300
2020-04-06,8446.2998046875,9131.7001953125,8360.9501953125,9111.900390625,2452800
2020-04-13,9103.9501953125,9324.0,8821.900390625,9266.75,2926700
2020-04-20,9390.2001953125,9390.849609375,8909.400390625,9154.400390625,3442000
2020-04-27,9259.7001953125,9889.0498046875,9250.349609375,9859.900390625,2711500
2020-05-04,9533.5,9533.5,9116.5,9251.5,3452700
2020-05-11,9348.150390625,9584.5,9043.9501953125,9136.849609375,3535000
2020-05-18,9158.2998046875,9178.5498046875,8806.75,9039.25,3464800
2020-05-25,9099.75,9598.849609375,8996.650390625,9580.2998046875,3223400
2020-06-01,9726.849609375,10177.7998046875,9706.9501953125,10142.150390625,4121300
2020-06-08,10326.75,10328.5,9544.349609375,9972.900390625,3834900
2020-06-15,9919.349609375,10272.400390625,9726.349609375,10244.400390625,3816400
2020-06-22,10318.75,10553.150390625,10194.5,10383.0,3875500
2020-06-29,10311.9501953125,10631.2998046875,10223.599609375,10607.349609375,2826900
2020-07-06,10723.849609375,10847.849609375,10676.5498046875,10768.0498046875,3185300
2020-07-13,10851.849609375,10933.4501953125,10562.900390625,10901.7001953125,3173700
2020-07-20,10999.4501953125,11239.7998046875,10953.0,11194.150390625,3391900
2020-07-27,11225.0,11341.400390625,11026.650390625,11073.4501953125,3193100
2020-08-03,11057.5498046875,11256.7998046875,10882.25,11214.0498046875,3027200
2020-08-10,11270.25,11373.599609375,11111.4501953125,11178.400390625,2895500
2020-08-17,11248.900390625,11460.349609375,11144.5,11371.599609375,3299700
2020-08-24,11412.0,11686.0498046875,11410.650390625,11647.599609375,3441300
2020-08-31,11777.5498046875,11794.25,11303.650390625,11333.849609375,4037500
2020-09-07,11359.599609375,11493.5,11185.150390625,11464.4501953125,3095600
2020-09-14,11540.150390625,11618.099609375,11383.5498046875,11504.9501953125,2441000
2020-09-21,11503.7998046875,11535.25,10790.2001953125,11050.25,3255700
2020-09-28,11140.849609375,11428.599609375,11099.849609375,11416.9501953125,1918100
2020-10-05,11487.7998046875,11938.599609375,11452.2998046875,11914.2001953125,2825300
2020-10-12,11973.5498046875,12025.4501953125,11661.2998046875,11762.4501953125,2714800
2020-10-19,11879.2001953125,12018.650390625,11775.75,11930.349609375,2665900
2020-10-26,11937.400390625,11942.849609375,11535.4501953125,11642.400390625,2948800
2020-11-02,11697.349609375,12280.400390625,11557.400390625,12263.5498046875,3119300
2020-11-09,12399.400390625,12769.75,12367.349609375,12719.9501953125,3417300
2020-11-16,12932.5,12963.0,12730.25,12859.0498046875,2871800
2020-11-23,12960.2998046875,13145.849609375,12790.400390625,12968.9501953125,3596200
2020-11-30,13062.2001953125,13280.0498046875,12962.7998046875,13258.5498046875,2655500
2020-12-07,13264.849609375,13579.349609375,13241.9501953125,13513.849609375,2978600
2020-12-14,13571.4501953125,13773.25,13447.0498046875,13760.5498046875,2453600
2020-12-21,13741.900390625,13777.5,13131.4501953125,13749.25,2313600
2020-12-28,13815.150390625,14049.849609375,13811.5498046875,14018.5,2034400
2021-01-04,14104.349609375,14367.2998046875,13953.75,14347.25,2792500
2021-01-11,14474.0498046875,14653.349609375,14357.849609375,14433.7001953125,3886300
2021-01-18,14453.2998046875,14753.5498046875,14222.7998046875,14371.900390625,3412600
2021-01-25,14477.7998046875,14491.099609375,13596.75,13634.599609375,2670400
2021-02-01,13758.599609375,15014.650390625,13661.75,14924.25,4475300
2021-02-08,15064.2998046875,15257.099609375,14977.2001953125,15163.2998046875,3081200
2021-02-15,15270.2998046875,15431.75,14898.2001953125,14981.75,3092100
2021-02-22,14999.0498046875,15176.5,14467.75,14529.150390625,3665300
2021-03-01,14702.5,15273.150390625,14638.5498046875,14938.099609375,2848800
2021-03-08,15002.4501953125,15336.2998046875,14919.900390625,15030.9501953125,1573100
2021-03-15,15048.400390625,15051.599609375,14350.099609375,14744.0,1929100
2021-03-22,14736.2998046875,14878.599609375,14264.400390625,14507.2998046875,2477400
2021-03-29,14628.5,14883.2001953125,14617.599609375,14867.349609375,1503400
2021-04-05,14837.7001953125,14984.150390625,14459.5,14834.849609375,2003900
2021-04-12,14644.650390625,14697.7001953125,14248.7001953125,14617.849609375,2400500
2021-04-19,14306.599609375,14526.9501953125,14151.400390625,14341.349609375,2002400
2021-04-26,14449.4501953125,15044.349609375,14421.2998046875,14631.099609375,2492900
2021-05-03,14481.0498046875,14863.0498046875,14416.25,14823.150390625,2364000
2021-05-10,14928.25,14966.900390625,14591.900390625,14677.7998046875,2433900
2021-05-17,14756.25,15190.0,14725.349609375,15175.2998046875,2752600
2021-05-24,15211.349609375,15469.650390625,15145.4501953125,15435.650390625,1873400
2021-05-31,15437.75,15733.599609375,15374.0,15670.25,2098600
2021-06-07,15725.099609375,15835.5498046875,15566.900390625,15799.349609375,1891400
2021-06-14,15791.400390625,15901.599609375,15450.900390625,15683.349609375,2054800
2021-06-21,15525.849609375,15895.75,15505.650390625,15860.349609375,1592500
2021-06-28,15915.349609375,15915.650390625,15635.9501953125,15722.2001953125,1357500
2021-07-05,15793.400390625,15914.2001953125,15632.75,15689.7998046875,1478800
2021-07-12,15766.7998046875,15962.25,15644.75,15923.400390625,1024200
2021-07-19,15754.5,15899.7998046875,15578.5498046875,15856.0498046875,1075800
2021-07-26,15849.2998046875,15893.349609375,15513.4501953125,15763.0498046875,1698300
2021-08-02,15874.900390625,16349.4501953125,15834.650390625,16238.2001953125,1751700
2021-08-09,16281.349609375,16543.599609375,16162.5498046875,16529.099609375,1408500
2021-08-16,16518.400390625,16701.849609375,16376.0498046875,16450.5,1154000
2021-08-23,16592.25,16722.05078125,16395.69921875,16705.19921875,1287800
2021-08-30,16775.849609375,17340.099609375,16764.849609375,17323.599609375,1553600
2021-09-06,17399.349609375,17436.5,17254.19921875,17369.25,965600
2021-09-13,17363.55078125,17792.94921875,17269.150390625,17585.150390625,1871300
2021-09-20,17443.849609375,17947.650390625,17326.099609375,17853.19921875,1678500
2021-09-27,17932.19921875,17943.5,17452.900390625,17532.05078125,1940300
2021-10-04,17615.55078125,17941.849609375,17581.349609375,17895.19921875,1862600
2021-10-11,17867.55078125,18350.75,17839.099609375,18338.55078125,1776800
2021-10-18,18500.099609375,18604.44921875,18034.349609375,18114.900390625,1900000
2021-10-25,18229.5,18342.05078125,17613.099609375,17671.650390625,1806000
2021-11-01,17783.150390625,18012.25,17697.099609375,17916.80078125,957100
2021-11-08,18040.19921875,18123.0,17798.19921875,18102.75,1351700
2021-11-15,18140.94921875,18210.150390625,17688.5,17764.80078125,1121900
2021-11-22,17796.25,17805.25,16985.69921875,17026.44921875,1575500
2021-11-29,17055.80078125,17489.80078125,16782.400390625,17196.69921875,1714800
2021-12-06,17209.05078125,17543.25,16891.69921875,17511.30078125,1185300
2021-12-13,17619.099609375,17639.5,16966.44921875,16985.19921875,1316700
2021-12-20,16824.25,17155.599609375,16410.19921875,17003.75,1159100
2021-12-27,16937.75,17400.80078125,16833.19921875,17354.05078125,970300
2022-01-03,17387.150390625,17944.69921875,17383.30078125,17812.69921875,1175200
2022-01-10,17913.30078125,18286.94921875,17879.150390625,18255.75,1230800
2022-01-17,18235.650390625,18350.94921875,17485.849609375,17617.150390625,1306600
2022-01-24,17575.150390625,17599.400390625,16836.80078125,17101.94921875,1401200
2022-01-31,17301.05078125,17794.599609375,17244.55078125,17516.30078125,1467300
2022-02-07,17456.30078125,17639.44921875,17043.650390625,17374.75,1296600
2022-02-14,17076.150390625,17490.599609375,16809.650390625,17276.30078125,1270400
2022-02-21,17192.25,17351.05078125,16203.25,16658.400390625,1503300
2022-02-28,16481.599609375,16815.900390625,16133.7998046875,16245.349609375,1820100
2022-03-07,15867.9501953125,16757.30078125,15671.4501953125,16630.44921875,2421300
2022-03-14,16633.69921875,17344.599609375,16555.0,17287.05078125,1404600
2022-03-21,17329.5,17442.400390625,17006.30078125,17153.0,1443300
2022-03-28,17181.849609375,17703.69921875,17003.900390625,17670.44921875,1566200
2022-04-04,17809.099609375,18114.650390625,17600.55078125,17784.349609375,1541000
2022-04-11,17740.900390625,17779.05078125,17442.349609375,17475.650390625,762800
2022-04-18,17183.44921875,17414.69921875,16824.69921875,17171.94921875,1611500
2022-04-25,17009.05078125,17377.650390625,16888.69921875,17102.55078125,1451000
2022-05-02,16924.44921875,17132.849609375,16340.900390625,16411.25,1155100
2022-05-09,16227.7001953125,16404.55078125,15735.75,15782.150390625,1539800
2022-05-16,15845.099609375,16399.80078125,15739.650390625,16266.150390625,1370000
2022-05-23,16290.9501953125,16414.69921875,15903.7001953125,16352.4501953125,1375300
2022-05-30,16527.900390625,16793.849609375,16438.849609375,16584.30078125,1634100
2022-06-06,16530.69921875,16610.94921875,16172.599609375,16201.7998046875,1105600
2022-06-13,15877.5498046875,15886.150390625,15183.400390625,15293.5,1241200
2022-06-20,15334.5,15749.25,15191.099609375,15699.25,1222500
2022-06-27,15926.2001953125,15927.4501953125,15511.0498046875,15752.0498046875,1577800
2022-07-04,15710.5,16275.5,15661.7998046875,16220.599609375,1392600
2022-07-11,16136.150390625,16248.5498046875,15858.2001953125,16049.2001953125,1132200
2022-07-18,16151.400390625,16752.25,16142.2001953125,16719.44921875,1169200
2022-07-25,16662.55078125,17172.80078125,16438.75,17158.25,1417200
2022-08-01,17243.19921875,17490.69921875,17154.80078125,17397.5,1680800
2022-08-08,17401.5,17724.650390625,17359.75,17698.150390625,1184800
2022-08-15,17797.19921875,17992.19921875,17710.75,17758.44921875,822300
2022-08-22,17682.900390625,17726.5,17345.19921875,17558.900390625,1332000
2022-08-29,17188.650390625,17777.650390625,17166.19921875,17539.44921875,1134400
2022-09-05,17546.44921875,17925.94921875,17484.30078125,17833.349609375,1385700
2022-09-12,17890.849609375,18096.150390625,17497.25,17530.849609375,1612100
2022-09-19,17540.650390625,17919.30078125,17291.650390625,17327.349609375,1441800
2022-09-26,17156.30078125,17196.400390625,16747.69921875,17094.349609375,1891900
2022-10-03,17102.099609375,17428.80078125,16855.55078125,17314.650390625,986200
2022-10-10,17094.349609375,17348.55078125,16950.30078125,17185.69921875,1266000
2022-10-17,17144.80078125,17670.150390625,17098.55078125,17576.30078125,1189500
2022-10-24,17736.349609375,17838.900390625,17637.0,17786.80078125,871000
2022-10-31,17910.19921875,18178.75,17899.900390625,18117.150390625,1328900
2022-11-07,18211.75,18362.30078125,17969.400390625,18349.69921875,1257000
2022-11-14,18376.400390625,18442.150390625,18209.80078125,18307.650390625,1170900
2022-11-21,18246.400390625,18534.900390625,18133.349609375,18512.75,980200
2022-11-28,18430.55078125,18887.599609375,18365.599609375,18696.099609375,1326800
2022-12-05,18719.55078125,18728.599609375,18410.099609375,18496.599609375,1125300
2022-12-12,18402.150390625,18696.099609375,18255.150390625,18269.0,1050300
2022-12-19,18288.099609375,18473.349609375,17779.5,17806.80078125,928600
2022-12-26,17830.400390625,18265.25,17774.25,18105.30078125,1058000
2023-01-02,18131.69921875,18251.94921875,17795.55078125,17859.44921875,1208100
2023-01-09,17952.55078125,18141.400390625,17761.650390625,17956.599609375,1284900
2023-01-16,18033.150390625,18183.75,17853.650390625,18027.650390625,1156100
2023-01-23,18118.44921875,18201.25,17493.55078125,17604.349609375,1152900
2023-01-30,17541.94921875,17972.19921875,17353.400390625,17854.05078125,2257800
2023-02-06,17818.55078125,17916.900390625,17652.55078125,17856.5,1420800
2023-02-13,17859.099609375,18134.75,17719.75,17944.19921875,1143400
2023-02-20,17965.55078125,18004.349609375,17421.80078125,17465.80078125,1027000
2023-02-27,17428.599609375,17644.75,17255.19921875,17594.349609375,1607100
2023-03-06,17680.349609375,17799.94921875,17324.349609375,17412.900390625,1128100
2023-03-13,17421.900390625,17529.900390625,16850.150390625,17100.05078125,1551600
2023-03-20,17066.599609375,17207.25,16828.349609375,16945.05078125,935700
2023-03-27,16984.30078125,17381.599609375,16913.75,17359.75,1067000
2023-04-03,17427.94921875,17638.69921875,17312.75,17599.150390625,721200
2023-04-10,17634.900390625,17842.150390625,17597.94921875,17828.0,1077700
2023-04-17,17863.0,17863.0,17553.94921875,17624.05078125,1343100
2023-04-24,17707.55078125,18089.150390625,17612.5,18065.0,1317800
2023-05-01,18124.80078125,18267.44921875,18042.400390625,18069.0,957700
2023-05-08,18120.599609375,18389.69921875,18100.30078125,18314.80078125,1184900
2023-05-15,18339.30078125,18458.900390625,18060.400390625,18203.400390625,1198500
2023-05-22,18201.099609375,18508.55078125,18178.849609375,18499.349609375,1200200
2023-05-29,18619.150390625,18662.44921875,18464.55078125,18534.099609375,1732700
2023-06-05,18612.0,18777.900390625,18531.599609375,18563.400390625,1245300
2023-06-12,18595.05078125,18864.69921875,18559.75,18826.0,1209900
2023-06-19,18873.30078125,18886.599609375,18647.099609375,18665.5,1112200
2023-06-26,18682.349609375,19201.69921875,18646.69921875,19189.05078125,1040500
2023-07-03,19246.5,19523.599609375,19234.400390625,19331.80078125,1182800
2023-07-10,19400.349609375,19595.349609375,19327.099609375,19564.5,1449000
2023-07-17,19612.150390625,19991.849609375,19562.94921875,19745.0,1402000
2023-07-24,19748.44921875,19867.55078125,19563.099609375,19646.05078125,1473600
2023-07-31,19666.349609375,19795.599609375,19296.44921875,19517.0,1480300
2023-08-07,19576.849609375,19645.5,19412.75,19428.30078125,1291100
2023-08-14,19383.94921875,19482.75,19253.599609375,19310.150390625,768700
2023-08-21,19320.650390625,19584.44921875,19229.69921875,19265.80078125,1431300
2023-08-28,19298.349609375,19458.55078125,19223.650390625,19435.30078125,1684200
2023-09-04,19525.05078125,19867.150390625,19432.849609375,19819.94921875,1434200
2023-09-11,19890.0,20222.44921875,19865.349609375,20192.349609375,1541600
2023-09-18,20155.94921875,20195.349609375,19657.5,19674.25,1164500
2023-09-25,19678.19921875,19766.650390625,19492.099609375,19638.30078125,1193200
2023-10-02,19622.400390625,19675.75,19333.599609375,19653.5,892800
2023-10-09,19539.44921875,19843.30078125,19480.5,19751.05078125,1068300
2023-10-16,19737.25,19849.75,19512.349609375,19542.650390625,994300
2023-10-23,19521.599609375,19556.849609375,18837.849609375,19047.25,906900
2023-10-30,19053.400390625,19276.25,18940.0,19230.599609375,1015300
2023-11-06,19345.849609375,19464.400390625,19309.69921875,19425.349609375,935000
2023-11-13,19486.75,19875.25,19414.75,19731.80078125,1000300
2023-11-20,19731.150390625,19875.150390625,19670.5,19794.69921875,869200
2023-11-27,19844.650390625,20291.55078125,19800.0,20267.900390625,1218200
2023-12-04,20601.94921875,21006.099609375,20507.75,20969.400390625,1728700
2023-12-11,20965.30078125,21492.30078125,20769.5,21456.650390625,1561300
2023-12-18,21434.80078125,21593.0,20976.80078125,21349.400390625,1425600
2023-12-25,21365.19921875,21801.44921875,21329.44921875,21731.400390625,1140000
2024-01-01,21727.75,21834.349609375,21500.349609375,21710.80078125,1378100
2024-01-08,21747.599609375,21928.25,21448.650390625,21894.55078125,1184300
2024-01-15,22053.150390625,22124.150390625,21285.55078125,21622.400390625,1824300
2024-01-22,21716.69921875,21750.25,21137.19921875,21352.599609375,1275300
2024-01-29,21433.099609375,22126.80078125,21429.599609375,21853.80078125,1937700
2024-02-05,21921.05078125,22053.30078125,21629.900390625,21782.5,1998400
2024-02-12,21800.80078125,22068.650390625,21530.19921875,22040.69921875,1701600
2024-02-19,22103.44921875,22297.5,21875.25,22212.69921875,1229700
2024-02-26,22169.19921875,22353.30078125,21860.650390625,22338.75,1374700
2024-03-04,22403.5,22525.650390625,22224.349609375,22493.55078125,1287200
2024-03-11,22517.5,22526.599609375,21905.650390625,22023.349609375,2158600
2024-03-18,21990.099609375,22180.69921875,21710.19921875,22096.75,1754800
2024-03-25,21947.900390625,22516.0,21947.55078125,22326.900390625,1148000
2024-04-01,22455.0,22619.0,22303.80078125,22513.69921875,1242300
2024-04-08,22578.349609375,22775.69921875,22503.75,22519.400390625,1094000
2024-04-15,22339.05078125,22427.44921875,21777.650390625,22147.0,1492200
2024-04-22,22336.900390625,22625.94921875,22198.150390625,22419.94921875,1551600
2024-04-29,22475.55078125,22794.69921875,22348.05078125,22475.849609375,1537900
2024-05-06,22561.599609375,22588.80078125,21932.400390625,22055.19921875,1492600
2024-05-13,22027.94921875,22502.150390625,21821.05078125,22466.099609375,1351900
2024-05-20,22404.55078125,23026.400390625,22404.55078125,22957.099609375,1269600
2024-05-27,23038.94921875,23110.80078125,22417.0,22530.69921875,1693300
2024-06-03,23337.900390625,23338.69921875,21281.44921875,23290.150390625,3168000
2024-06-10,23319.150390625,23490.400390625,23206.650390625,23465.599609375,1396600
2024-06-17,23570.80078125,23667.099609375,23398.19921875,23501.099609375,1491200
2024-06-24,23382.30078125,24174.0,23350.0,24010.599609375,1695300
2024-07-01,23992.94921875,24401.0,23992.69921875,24323.849609375,549600
2024-07-08,24329.44921875,24592.19921875,24141.80078125,24502.150390625,1441300
2024-07-15,24587.599609375,24854.80078125,24504.44921875,24530.900390625,1283300
2024-07-22,24445.75,24861.150390625,24074.19921875,24834.849609375,1902800
2024-07-29,24943.30078125,25078.30078125,24774.599609375,25010.900390625,1504900
